"location","sex","year","age","val"
"Global","Female",2018,"80 to 84",47720294.5007709
"Global","Female",2018,"85 to 89",26185553.3098374
"Global","Female",2018,"90 to 94",10900502.8237295
"Global","Female",2018,"95 plus",3373402.63946227
"Global","Female",2019,"0 to 4",327689865.474126
"Global","Female",2019,"5 to 9",326998964.640338
"Global","Female",2019,"10 to 14",315809180.240716
"Global","Female",2019,"15 to 19",297812968.852368
"Global","Female",2019,"20 to 24",292993138.480228
"Global","Female",2019,"25 to 29",295140406.091401
"Global","Female",2019,"30 to 34",296941792.950055
"Global","Female",2019,"35 to 39",266015926.237477
"Global","Female",2019,"40 to 44",242656033.162901
"Global","Female",2019,"45 to 49",234120010.700486
"Global","Female",2019,"50 to 54",218141952.8429
"Global","Female",2019,"55 to 59",187790732.7203
"Global","Female",2019,"60 to 64",160242042.575655
"Global","Female",2019,"65 to 69",135068253.363949
"Global","Female",2019,"70 to 74",99166969.7515626
"Global","Female",2019,"75 to 79",70030364.2856905
"Global","Female",2019,"80 to 84",49044577.8455643
"Global","Female",2019,"85 to 89",26954700.3803718
"Global","Female",2019,"90 to 94",11376923.3308357
"Global","Female",2019,"95 plus",3573366.59171884
"Global","Female",2020,"0 to 4",323713444.638624
"Global","Female",2020,"5 to 9",329679083.379542
"Global","Female",2020,"10 to 14",319833525.248137
"Global","Female",2020,"15 to 19",300332329.302099
"Global","Female",2020,"20 to 24",293274596.394952
"Global","Female",2020,"25 to 29",292580876.880157
"Global","Female",2020,"30 to 34",299028142.127091
"Global","Female",2020,"35 to 39",271556088.46233
"Global","Female",2020,"40 to 44",245080297.350013
"Global","Female",2020,"45 to 49",235242669.748686
"Global","Female",2020,"50 to 54",220488830.386025
"Global","Female",2020,"55 to 59",194924454.344281
"Global","Female",2020,"60 to 64",161944735.351053
"Global","Female",2020,"65 to 69",140637889.318996
"Global","Female",2020,"70 to 74",103907653.439958
"Global","Female",2020,"75 to 79",70747781.4208969
"Global","Female",2020,"80 to 84",50196894.6244515
"Global","Female",2020,"85 to 89",27743231.0291212
"Global","Female",2020,"90 to 94",11762453.737454
"Global","Female",2020,"95 plus",3770646.59393935
"Global","Female",2021,"0 to 4",318192454.072175
"Global","Female",2021,"5 to 9",332577127.327335
"Global","Female",2021,"10 to 14",322926064.484875
"Global","Female",2021,"15 to 19",303649966.526629
"Global","Female",2021,"20 to 24",293752032.838609
"Global","Female",2021,"25 to 29",290987270.720516
"Global","Female",2021,"30 to 34",298930872.482789
"Global","Female",2021,"35 to 39",277802733.988404
"Global","Female",2021,"40 to 44",248089859.911532
"Global","Female",2021,"45 to 49",235642576.471945
"Global","Female",2021,"50 to 54",222942566.850199
"Global","Female",2021,"55 to 59",201003523.852697
"Global","Female",2021,"60 to 64",164510932.955503
"Global","Female",2021,"65 to 69",144008921.986385
"Global","Female",2021,"70 to 74",109447808.076963
"Global","Female",2021,"75 to 79",72097681.4043891
"Global","Female",2021,"80 to 84",50931194.7094646
"Global","Female",2021,"85 to 89",28469131.5535319
"Global","Female",2021,"90 to 94",12060874.5715697
"Global","Female",2021,"95 plus",3938266.79317853
"Global","Male",1990,"0 to 4",319537260.219918
"Global","Male",1990,"5 to 9",299702235.138629
"Global","Male",1990,"10 to 14",274252233.804468
"Global","Male",1990,"15 to 19",263884609.971185
"Global","Male",1990,"20 to 24",247952933.134947
"Global","Male",1990,"25 to 29",222520077.414931
"Global","Male",1990,"30 to 34",195313444.362254
"Global","Male",1990,"35 to 39",178791162.855961
"Global","Male",1990,"40 to 44",146256177.13379
"Global","Male",1990,"45 to 49",118394821.152068
"Global","Male",1990,"50 to 54",107654659.481876
"Global","Male",1990,"55 to 59",92888034.7566616
"Global","Male",1990,"60 to 64",78546108.8019727
"Global","Male",1990,"65 to 69",57331216.3824712
"Global","Male",1990,"70 to 74",37618512.5798568
"Global","Male",1990,"75 to 79",25232831.1074697
"Global","Male",1990,"80 to 84",13283439.6248625
"Global","Male",1990,"85 to 89",5064060.68277054
"Global","Male",1990,"90 to 94",1258960.57571995
"Global","Male",1990,"95 plus",260231.192580103
"Global","Male",1991,"0 to 4",320528995.806017
"Global","Male",1991,"5 to 9",304807325.520736
"Global","Male",1991,"10 to 14",277701026.79841
"Global","Male",1991,"15 to 19",263067856.20352
"Global","Male",1991,"20 to 24",250838793.057495
"Global","Male",1991,"25 to 29",229232121.987899
"Global","Male",1991,"30 to 34",197768302.00811
"Global","Male",1991,"35 to 39",183432111.331536
"Global","Male",1991,"40 to 44",153319809.08407
"Global","Male",1991,"45 to 49",120040818.128091
"Global","Male",1991,"50 to 54",108817526.627103
"Global","Male",1991,"55 to 59",94152313.3955541
"Global","Male",1991,"60 to 64",80461633.3986432
"Global","Male",1991,"65 to 69",59317781.1325736
"Global","Male",1991,"70 to 74",39020541.4374791
"Global","Male",1991,"75 to 79",25435927.7495988
"Global","Male",1991,"80 to 84",13701908.9035398
"Global","Male",1991,"85 to 89",5314578.32523546
"Global","Male",1991,"90 to 94",1339755.59861552
"Global","Male",1991,"95 plus",271151.456342146
"Global","Male",1992,"0 to 4",320708864.043726
"Global","Male",1992,"5 to 9",309575883.084517
"Global","Male",1992,"10 to 14",281849215.156059
"Global","Male",1992,"15 to 19",262377168.827104
"Global","Male",1992,"20 to 24",252821420.440831
"Global","Male",1992,"25 to 29",235025484.951398
"Global","Male",1992,"30 to 34",201827837.235711
"Global","Male",1992,"35 to 39",187282031.301059
"Global","Male",1992,"40 to 44",158399320.476531
"Global","Male",1992,"45 to 49",124248836.497154
"Global","Male",1992,"50 to 54",109528269.067589
"Global","Male",1992,"55 to 59",95661200.7387868
"Global","Male",1992,"60 to 64",81813401.0434224
"Global","Male",1992,"65 to 69",61412259.8717269
"Global","Male",1992,"70 to 74",40656703.0935099
"Global","Male",1992,"75 to 79",25561325.0751613
"Global","Male",1992,"80 to 84",14107226.6454896
"Global","Male",1992,"85 to 89",5580416.55927633
"Global","Male",1992,"90 to 94",1420807.7924876
"Global","Male",1992,"95 plus",283860.047253529
"Global","Male",1993,"0 to 4",320198236.520947
"Global","Male",1993,"5 to 9",313521220.768834
"Global","Male",1993,"10 to 14",286685810.083158
"Global","Male",1993,"15 to 19",262347296.597469
"Global","Male",1993,"20 to 24",253936013.991282
"Global","Male",1993,"25 to 29",239193720.062565
"Global","Male",1993,"30 to 34",207917032.82902
"Global","Male",1993,"35 to 39",189861945.426109
"Global","Male",1993,"40 to 44",163904970.679042
"Global","Male",1993,"45 to 49",128821700.386847
"Global","Male",1993,"50 to 54",110072899.923276
"Global","Male",1993,"55 to 59",97131477.4790445
"Global","Male",1993,"60 to 64",82793289.6437486
"Global","Male",1993,"65 to 69",63614916.2981584
"Global","Male",1993,"70 to 74",42369811.3343299
"Global","Male",1993,"75 to 79",25701869.1078465
"Global","Male",1993,"80 to 84",14513263.2169197
"Global","Male",1993,"85 to 89",5809049.76942636
"Global","Male",1993,"90 to 94",1517682.98979892
"Global","Male",1993,"95 plus",297004.832881158
"Global","Male",1994,"0 to 4",319046933.659713
"Global","Male",1994,"5 to 9",316287629.005713
"Global","Male",1994,"10 to 14",292028263.049051
"Global","Male",1994,"15 to 19",263356707.896317
"Global","Male",1994,"20 to 24",254110733.961628
"Global","Male",1994,"25 to 29",242153827.989007
"Global","Male",1994,"30 to 34",214982125.51851
"Global","Male",1994,"35 to 39",191434857.156384
"Global","Male",1994,"40 to 44",168296912.041102
"Global","Male",1994,"45 to 49",135346541.987422
"Global","Male",1994,"50 to 54",110497903.722562
"Global","Male",1994,"55 to 59",98418374.1023065
"Global","Male",1994,"60 to 64",83612423.965452
"Global","Male",1994,"65 to 69",65713973.0273659
"Global","Male",1994,"70 to 74",44111893.7012227
"Global","Male",1994,"75 to 79",26030688.9650818
"Global","Male",1994,"80 to 84",14871148.9640775
"Global","Male",1994,"85 to 89",6024138.09822813
"Global","Male",1994,"90 to 94",1621340.10047656
"Global","Male",1994,"95 plus",311318.723739351
"Global","Male",1995,"0 to 4",317575954.222598
"Global","Male",1995,"5 to 9",317816970.338252
"Global","Male",1995,"10 to 14",297786992.143128
"Global","Male",1995,"15 to 19",265715886.072099
"Global","Male",1995,"20 to 24",253676984.976714
"Global","Male",1995,"25 to 29",244444126.006381
"Global","Male",1995,"30 to 34",221947859.36978
"Global","Male",1995,"35 to 39",192858550.724088
"Global","Male",1995,"40 to 44",174688780.232244
"Global","Male",1995,"45 to 49",140507051.601013
"Global","Male",1995,"50 to 54",110862166.245945
"Global","Male",1995,"55 to 59",99553574.3762223
"Global","Male",1995,"60 to 64",84448750.9189414
"Global","Male",1995,"65 to 69",67540890.5564918
"Global","Male",1995,"70 to 74",45763111.9773785
"Global","Male",1995,"75 to 79",26800330.1303407
"Global","Male",1995,"80 to 84",15140648.533186
"Global","Male",1995,"85 to 89",6232301.83812786
"Global","Male",1995,"90 to 94",1726704.21792057
"Global","Male",1995,"95 plus",330546.851269808
"Global","Male",1996,"0 to 4",316461838.712933
"Global","Male",1996,"5 to 9",318033546.849971
"Global","Male",1996,"10 to 14",304009425.263416
"Global","Male",1996,"15 to 19",269119550.792571
"Global","Male",1996,"20 to 24",252929148.355316
"Global","Male",1996,"25 to 29",246722147.501215
"Global","Male",1996,"30 to 34",227947426.666453
"Global","Male",1996,"35 to 39",195234035.778503
"Global","Male",1996,"40 to 44",178721152.568882
"Global","Male",1996,"45 to 49",147000888.112797
"Global","Male",1996,"50 to 54",112305775.014863
"Global","Male",1996,"55 to 59",100390908.102539
"Global","Male",1996,"60 to 64",85559787.4060628
"Global","Male",1996,"65 to 69",69127544.345465
"Global","Male",1996,"70 to 74",47407347.9004136
"Global","Male",1996,"75 to 79",27893019.8647493
"Global","Male",1996,"80 to 84",15299737.4007249
"Global","Male",1996,"85 to 89",6442129.57197413
"Global","Male",1996,"90 to 94",1824930.17696232
"Global","Male",1996,"95 plus",354856.706712643
"Global","Male",1997,"0 to 4",315725258.2872
"Global","Male",1997,"5 to 9",317203978.132369
"Global","Male",1997,"10 to 14",310130817.970321
"Global","Male",1997,"15 to 19",273309633.906983
"Global","Male",1997,"20 to 24",252235417.552601
"Global","Male",1997,"25 to 29",248375147.509067
"Global","Male",1997,"30 to 34",232957033.037103
"Global","Male",1997,"35 to 39",199282213.828567
"Global","Male",1997,"40 to 44",182077354.253035
"Global","Male",1997,"45 to 49",151599922.410478
"Global","Male",1997,"50 to 54",116313878.411436
"Global","Male",1997,"55 to 59",100900042.230664
"Global","Male",1997,"60 to 64",86963780.8352144
"Global","Male",1997,"65 to 69",70271718.230444
"Global","Male",1997,"70 to 74",49183452.9018357
"Global","Male",1997,"75 to 79",29169511.3377224
"Global","Male",1997,"80 to 84",15435007.4492029
"Global","Male",1997,"85 to 89",6656309.22851242
"Global","Male",1997,"90 to 94",1926864.68440382
"Global","Male",1997,"95 plus",379318.012536885
"Global","Male",1998,"0 to 4",315205809.882656
"Global","Male",1998,"5 to 9",315621691.217778
"Global","Male",1998,"10 to 14",315480288.405139
"Global","Male",1998,"15 to 19",278314515.546582
"Global","Male",1998,"20 to 24",252242376.548144
"Global","Male",1998,"25 to 29",249484875.540064
"Global","Male",1998,"30 to 34",236480464.753245
"Global","Male",1998,"35 to 39",205385169.57201
"Global","Male",1998,"40 to 44",184339154.148169
"Global","Male",1998,"45 to 49",156678044.638047
"Global","Male",1998,"50 to 54",120680849.371366
"Global","Male",1998,"55 to 59",101394678.493886
"Global","Male",1998,"60 to 64",88390671.4582712
"Global","Male",1998,"65 to 69",71151761.9901691
"Global","Male",1998,"70 to 74",51084931.9125754
"Global","Male",1998,"75 to 79",30511402.6441024
"Global","Male",1998,"80 to 84",15603140.0966572
"Global","Male",1998,"85 to 89",6877710.86092983
"Global","Male",1998,"90 to 94",2015889.58122377
"Global","Male",1998,"95 plus",408513.777125402
"Global","Male",1999,"0 to 4",314904886.706053
"Global","Male",1999,"5 to 9",313599107.275586
"Global","Male",1999,"10 to 14",319593573.856636
"Global","Male",1999,"15 to 19",283982627.601175
"Global","Male",1999,"20 to 24",253465019.359139
"Global","Male",1999,"25 to 29",249981504.101629
"Global","Male",1999,"30 to 34",239085168.649641
"Global","Male",1999,"35 to 39",212482147.333584
"Global","Male",1999,"40 to 44",185786531.21787
"Global","Male",1999,"45 to 49",160739402.802949
"Global","Male",1999,"50 to 54",126989617.12439
"Global","Male",1999,"55 to 59",101898458.147755
"Global","Male",1999,"60 to 64",89719444.0299568
"Global","Male",1999,"65 to 69",71995094.9639085
"Global","Male",1999,"70 to 74",52941691.2592923
"Global","Male",1999,"75 to 79",31896920.3731444
"Global","Male",1999,"80 to 84",15900477.2577426
"Global","Male",1999,"85 to 89",7089275.32634497
"Global","Male",1999,"90 to 94",2100686.42885362
"Global","Male",1999,"95 plus",441915.914880348
"Global","Male",2000,"0 to 4",314924316.386305
"Global","Male",2000,"5 to 9",311527567.500326
"Global","Male",2000,"10 to 14",322142622.63125
"Global","Male",2000,"15 to 19",290214599.087822
"Global","Male",2000,"20 to 24",255980556.291282
"Global","Male",2000,"25 to 29",249904774.786033
"Global","Male",2000,"30 to 34",241312425.285798
"Global","Male",2000,"35 to 39",219473870.149783
"Global","Male",2000,"40 to 44",187221190.311296
"Global","Male",2000,"45 to 49",166823475.761217
"Global","Male",2000,"50 to 54",132026213.601334
"Global","Male",2000,"55 to 59",102437645.323543
"Global","Male",2000,"60 to 64",90964135.7153943
"Global","Male",2000,"65 to 69",72932427.3764491
"Global","Male",2000,"70 to 74",54616706.5065014
"Global","Male",2000,"75 to 79",33247172.5308016
"Global","Male",2000,"80 to 84",16507170.8149555
"Global","Male",2000,"85 to 89",7269910.6187933
"Global","Male",2000,"90 to 94",2182870.84476931
"Global","Male",2000,"95 plus",479387.757655316
"Global","Male",2001,"0 to 4",315317775.543696
"Global","Male",2001,"5 to 9",310156261.751714
"Global","Male",2001,"10 to 14",322716044.902144
"Global","Male",2001,"15 to 19",297067581.98479
"Global","Male",2001,"20 to 24",259394696.761487
"Global","Male",2001,"25 to 29",249430890.513931
"Global","Male",2001,"30 to 34",243868396.821801
"Global","Male",2001,"35 to 39",225422087.237563
"Global","Male",2001,"40 to 44",189647706.811761
"Global","Male",2001,"45 to 49",170771483.75619
"Global","Male",2001,"50 to 54",138305853.597007
"Global","Male",2001,"55 to 59",104053717.324865
"Global","Male",2001,"60 to 64",91979358.6123701
"Global","Male",2001,"65 to 69",74145069.9432701
"Global","Male",2001,"70 to 74",56108345.1327339
"Global","Male",2001,"75 to 79",34602351.7968408
"Global","Male",2001,"80 to 84",17312935.0729842
"Global","Male",2001,"85 to 89",7401744.01941502
"Global","Male",2001,"90 to 94",2263037.55317207
"Global","Male",2001,"95 plus",517200.029661463
"Global","Male",2002,"0 to 4",316220772.296417
"Global","Male",2002,"5 to 9",309448298.520307
"Global","Male",2002,"10 to 14",321852053.88424
"Global","Male",2002,"15 to 19",303900849.887645
"Global","Male",2002,"20 to 24",263594498.185189
"Global","Male",2002,"25 to 29",249025557.011914
"Global","Male",2002,"30 to 34",246068406.293461
"Global","Male",2002,"35 to 39",230430902.465323
"Global","Male",2002,"40 to 44",193718516.292813
"Global","Male",2002,"45 to 49",174116797.721704
"Global","Male",2002,"50 to 54",142801469.246958
"Global","Male",2002,"55 to 59",108157284.141505
"Global","Male",2002,"60 to 64",92725704.5220221
"Global","Male",2002,"65 to 69",75622846.1131047
"Global","Male",2002,"70 to 74",57244782.8387484
"Global","Male",2002,"75 to 79",36059932.6131598
"Global","Male",2002,"80 to 84",18210157.2874974
"Global","Male",2002,"85 to 89",7518394.35214961
